instance,master,x_um,y_um,width_um,height_um,category
FILLER_4_21,sg13g2_decap_8,12.96,18.9,3.36,3.78,Physical-only cells
FILLER_4_210,sg13g2_decap_4,103.68,18.9,1.92,3.78,Physical-only cells
FILLER_4_214,sg13g2_fill_2,105.6,18.9,0.96,3.78,Physical-only cells
FILLER_4_221,sg13g2_fill_2,108.96,18.9,0.96,3.78,Physical-only cells
FILLER_4_223,sg13g2_fill_1,109.92,18.9,0.48,3.78,Physical-only cells
FILLER_4_229,sg13g2_decap_4,112.8,18.9,1.92,3.78,Physical-only cells
FILLER_4_233,sg13g2_fill_1,114.72,18.9,0.48,3.78,Physical-only cells
FILLER_4_239,sg13g2_decap_8,117.6,18.9,3.36,3.78,Physical-only cells
FILLER_4_246,sg13g2_fill_2,120.96,18.9,0.96,3.78,Physical-only cells
FILLER_4_248,sg13g2_fill_1,121.92,18.9,0.48,3.78,Physical-only cells
FILLER_4_254,sg13g2_decap_8,124.8,18.9,3.36,3.78,Physical-only cells
FILLER_4_269,sg13g2_fill_1,132.0,18.9,0.48,3.78,Physical-only cells
FILLER_4_28,sg13g2_decap_4,16.32,18.9,1.92,3.78,Physical-only cells
FILLER_4_297,sg13g2_decap_4,145.44,18.9,1.92,3.78,Physical-only cells
FILLER_4_301,sg13g2_fill_1,147.36,18.9,0.48,3.78,Physical-only cells
FILLER_4_312,sg13g2_decap_8,152.64,18.9,3.36,3.78,Physical-only cells
FILLER_4_319,sg13g2_decap_8,156.0,18.9,3.36,3.78,Physical-only cells
FILLER_4_326,sg13g2_decap_4,159.36,18.9,1.92,3.78,Physical-only cells
FILLER_4_352,sg13g2_decap_8,171.84,18.9,3.36,3.78,Physical-only cells
FILLER_4_359,sg13g2_decap_4,175.2,18.9,1.92,3.78,Physical-only cells
FILLER_4_363,sg13g2_fill_2,177.12,18.9,0.96,3.78,Physical-only cells
FILLER_4_380,sg13g2_decap_8,185.28,18.9,3.36,3.78,Physical-only cells
FILLER_4_387,sg13g2_decap_8,188.64,18.9,3.36,3.78,Physical-only cells
FILLER_4_394,sg13g2_decap_8,192.0,18.9,3.36,3.78,Physical-only cells
FILLER_4_401,sg13g2_decap_8,195.36,18.9,3.36,3.78,Physical-only cells
FILLER_4_408,sg13g2_fill_1,198.72,18.9,0.48,3.78,Physical-only cells
FILLER_4_68,sg13g2_decap_8,35.52,18.9,3.36,3.78,Physical-only cells
FILLER_4_7,sg13g2_decap_8,6.24,18.9,3.36,3.78,Physical-only cells
FILLER_4_75,sg13g2_decap_8,38.88,18.9,3.36,3.78,Physical-only cells
FILLER_4_82,sg13g2_decap_4,42.24,18.9,1.92,3.78,Physical-only cells
FILLER_4_98,sg13g2_decap_4,49.92,18.9,1.92,3.78,Physical-only cells
FILLER_5_0,sg13g2_decap_8,2.88,22.68,3.36,3.78,Physical-only cells
FILLER_5_104,sg13g2_fill_2,52.8,22.68,0.96,3.78,Physical-only cells
FILLER_5_114,sg13g2_decap_8,57.6,22.68,3.36,3.78,Physical-only cells
FILLER_5_14,sg13g2_decap_8,9.6,22.68,3.36,3.78,Physical-only cells
FILLER_5_161,sg13g2_fill_1,80.16,22.68,0.48,3.78,Physical-only cells
FILLER_5_167,sg13g2_decap_4,83.04,22.68,1.92,3.78,Physical-only cells
FILLER_5_184,sg13g2_fill_2,91.2,22.68,0.96,3.78,Physical-only cells
FILLER_5_186,sg13g2_fill_1,92.16,22.68,0.48,3.78,Physical-only cells
FILLER_5_21,sg13g2_decap_4,12.96,22.68,1.92,3.78,Physical-only cells
FILLER_5_211,sg13g2_fill_2,104.16,22.68,0.96,3.78,Physical-only cells
FILLER_5_213,sg13g2_fill_1,105.12,22.68,0.48,3.78,Physical-only cells
FILLER_5_224,sg13g2_decap_8,110.4,22.68,3.36,3.78,Physical-only cells
FILLER_5_231,sg13g2_decap_4,113.76,22.68,1.92,3.78,Physical-only cells
FILLER_5_235,sg13g2_fill_1,115.68,22.68,0.48,3.78,Physical-only cells
FILLER_5_241,sg13g2_decap_4,118.56,22.68,1.92,3.78,Physical-only cells
FILLER_5_25,sg13g2_fill_2,14.88,22.68,0.96,3.78,Physical-only cells
FILLER_5_253,sg13g2_fill_1,124.32,22.68,0.48,3.78,Physical-only cells
FILLER_5_262,sg13g2_fill_1,128.64,22.68,0.48,3.78,Physical-only cells
FILLER_5_277,sg13g2_fill_2,135.84,22.68,0.96,3.78,Physical-only cells
FILLER_5_279,sg13g2_fill_1,136.8,22.68,0.48,3.78,Physical-only cells
FILLER_5_288,sg13g2_fill_1,141.12,22.68,0.48,3.78,Physical-only cells
FILLER_5_302,sg13g2_decap_4,147.84,22.68,1.92,3.78,Physical-only cells
FILLER_5_306,sg13g2_fill_1,149.76,22.68,0.48,3.78,Physical-only cells
FILLER_5_320,sg13g2_decap_8,156.48,22.68,3.36,3.78,Physical-only cells
FILLER_5_327,sg13g2_decap_8,159.84,22.68,3.36,3.78,Physical-only cells
FILLER_5_334,sg13g2_decap_4,163.2,22.68,1.92,3.78,Physical-only cells
FILLER_5_338,sg13g2_fill_1,165.12,22.68,0.48,3.78,Physical-only cells
FILLER_5_342,sg13g2_fill_1,167.04,22.68,0.48,3.78,Physical-only cells
FILLER_5_376,sg13g2_fill_2,183.36,22.68,0.96,3.78,Physical-only cells
FILLER_5_378,sg13g2_fill_1,184.32,22.68,0.48,3.78,Physical-only cells
FILLER_5_382,sg13g2_fill_1,186.24,22.68,0.48,3.78,Physical-only cells
FILLER_5_404,sg13g2_decap_4,196.8,22.68,1.92,3.78,Physical-only cells
FILLER_5_408,sg13g2_fill_1,198.72,22.68,0.48,3.78,Physical-only cells
FILLER_5_54,sg13g2_fill_1,28.8,22.68,0.48,3.78,Physical-only cells
FILLER_5_7,sg13g2_decap_8,6.24,22.68,3.36,3.78,Physical-only cells
FILLER_5_92,sg13g2_fill_2,47.04,22.68,0.96,3.78,Physical-only cells
FILLER_5_94,sg13g2_fill_1,48.0,22.68,0.48,3.78,Physical-only cells
FILLER_6_0,sg13g2_decap_8,2.88,26.46,3.36,3.78,Physical-only cells
FILLER_6_107,sg13g2_decap_8,54.24,26.46,3.36,3.78,Physical-only cells
FILLER_6_118,sg13g2_fill_2,59.52,26.46,0.96,3.78,Physical-only cells
FILLER_6_137,sg13g2_decap_4,68.64,26.46,1.92,3.78,Physical-only cells
FILLER_6_14,sg13g2_decap_8,9.6,26.46,3.36,3.78,Physical-only cells
FILLER_6_145,sg13g2_fill_1,72.48,26.46,0.48,3.78,Physical-only cells
FILLER_6_156,sg13g2_fill_2,77.76,26.46,0.96,3.78,Physical-only cells
FILLER_6_171,sg13g2_decap_4,84.96,26.46,1.92,3.78,Physical-only cells
FILLER_6_175,sg13g2_fill_1,86.88,26.46,0.48,3.78,Physical-only cells
FILLER_6_181,sg13g2_decap_8,89.76,26.46,3.36,3.78,Physical-only cells
FILLER_6_188,sg13g2_decap_4,93.12,26.46,1.92,3.78,Physical-only cells
FILLER_6_192,sg13g2_fill_1,95.04,26.46,0.48,3.78,Physical-only cells
FILLER_6_198,sg13g2_decap_8,97.92,26.46,3.36,3.78,Physical-only cells
FILLER_6_205,sg13g2_decap_8,101.28,26.46,3.36,3.78,Physical-only cells
FILLER_6_21,sg13g2_decap_8,12.96,26.46,3.36,3.78,Physical-only cells
FILLER_6_212,sg13g2_decap_8,104.64,26.46,3.36,3.78,Physical-only cells
FILLER_6_222,sg13g2_fill_1,109.44,26.46,0.48,3.78,Physical-only cells
FILLER_6_231,sg13g2_fill_1,113.76,26.46,0.48,3.78,Physical-only cells
FILLER_6_249,sg13g2_decap_4,122.4,26.46,1.92,3.78,Physical-only cells
FILLER_6_253,sg13g2_fill_2,124.32,26.46,0.96,3.78,Physical-only cells
FILLER_6_28,sg13g2_fill_2,16.32,26.46,0.96,3.78,Physical-only cells
FILLER_6_293,sg13g2_fill_1,143.52,26.46,0.48,3.78,Physical-only cells
FILLER_6_329,sg13g2_decap_8,160.8,26.46,3.36,3.78,Physical-only cells
FILLER_6_336,sg13g2_fill_1,164.16,26.46,0.48,3.78,Physical-only cells
FILLER_6_361,sg13g2_decap_8,176.16,26.46,3.36,3.78,Physical-only cells
FILLER_6_368,sg13g2_fill_2,179.52,26.46,0.96,3.78,Physical-only cells
FILLER_6_370,sg13g2_fill_1,180.48,26.46,0.48,3.78,Physical-only cells
FILLER_6_383,sg13g2_decap_8,186.72,26.46,3.36,3.78,Physical-only cells
FILLER_6_390,sg13g2_fill_1,190.08,26.46,0.48,3.78,Physical-only cells
FILLER_6_397,sg13g2_fill_1,193.44,26.46,0.48,3.78,Physical-only cells
FILLER_6_40,sg13g2_fill_1,22.08,26.46,0.48,3.78,Physical-only cells
FILLER_6_407,sg13g2_fill_2,198.24,26.46,0.96,3.78,Physical-only cells
FILLER_6_7,sg13g2_decap_8,6.24,26.46,3.36,3.78,Physical-only cells
FILLER_6_82,sg13g2_decap_8,42.24,26.46,3.36,3.78,Physical-only cells
FILLER_6_89,sg13g2_fill_1,45.6,26.46,0.48,3.78,Physical-only cells
FILLER_6_98,sg13g2_fill_1,49.92,26.46,0.48,3.78,Physical-only cells
FILLER_7_0,sg13g2_decap_8,2.88,30.24,3.36,3.78,Physical-only cells
FILLER_7_101,sg13g2_decap_8,51.36,30.24,3.36,3.78,Physical-only cells
FILLER_7_108,sg13g2_decap_8,54.72,30.24,3.36,3.78,Physical-only cells
FILLER_7_115,sg13g2_fill_2,58.08,30.24,0.96,3.78,Physical-only cells
FILLER_7_127,sg13g2_fill_1,63.84,30.24,0.48,3.78,Physical-only cells
FILLER_7_137,sg13g2_decap_8,68.64,30.24,3.36,3.78,Physical-only cells
FILLER_7_14,sg13g2_decap_8,9.6,30.24,3.36,3.78,Physical-only cells
FILLER_7_144,sg13g2_fill_1,72.0,30.24,0.48,3.78,Physical-only cells
FILLER_7_155,sg13g2_fill_1,77.28,30.24,0.48,3.78,Physical-only cells
FILLER_7_196,sg13g2_decap_8,96.96,30.24,3.36,3.78,Physical-only cells
FILLER_7_203,sg13g2_fill_2,100.32,30.24,0.96,3.78,Physical-only cells
FILLER_7_21,sg13g2_decap_8,12.96,30.24,3.36,3.78,Physical-only cells
FILLER_7_237,sg13g2_decap_8,116.64,30.24,3.36,3.78,Physical-only cells
FILLER_7_244,sg13g2_decap_8,120.0,30.24,3.36,3.78,Physical-only cells
FILLER_7_251,sg13g2_fill_1,123.36,30.24,0.48,3.78,Physical-only cells
FILLER_7_260,sg13g2_decap_8,127.68,30.24,3.36,3.78,Physical-only cells
FILLER_7_267,sg13g2_decap_4,131.04,30.24,1.92,3.78,Physical-only cells
FILLER_7_271,sg13g2_fill_1,132.96,30.24,0.48,3.78,Physical-only cells
FILLER_7_28,sg13g2_fill_2,16.32,30.24,0.96,3.78,Physical-only cells
FILLER_7_285,sg13g2_decap_4,139.68,30.24,1.92,3.78,Physical-only cells
FILLER_7_289,sg13g2_fill_2,141.6,30.24,0.96,3.78,Physical-only cells
FILLER_7_343,sg13g2_decap_4,167.52,30.24,1.92,3.78,Physical-only cells
FILLER_7_347,sg13g2_fill_1,169.44,30.24,0.48,3.78,Physical-only cells
FILLER_7_360,sg13g2_decap_4,175.68,30.24,1.92,3.78,Physical-only cells
FILLER_7_367,sg13g2_fill_1,179.04,30.24,0.48,3.78,Physical-only cells
FILLER_7_377,sg13g2_decap_4,183.84,30.24,1.92,3.78,Physical-only cells
FILLER_7_381,sg13g2_fill_1,185.76,30.24,0.48,3.78,Physical-only cells
FILLER_7_394,sg13g2_fill_1,192.0,30.24,0.48,3.78,Physical-only cells
FILLER_7_404,sg13g2_decap_4,196.8,30.24,1.92,3.78,Physical-only cells
FILLER_7_408,sg13g2_fill_1,198.72,30.24,0.48,3.78,Physical-only cells
FILLER_7_57,sg13g2_decap_4,30.24,30.24,1.92,3.78,Physical-only cells
FILLER_7_61,sg13g2_fill_1,32.16,30.24,0.48,3.78,Physical-only cells
FILLER_7_66,sg13g2_decap_8,34.56,30.24,3.36,3.78,Physical-only cells
FILLER_7_7,sg13g2_decap_8,6.24,30.24,3.36,3.78,Physical-only cells
FILLER_7_73,sg13g2_fill_2,37.92,30.24,0.96,3.78,Physical-only cells
FILLER_7_75,sg13g2_fill_1,38.88,30.24,0.48,3.78,Physical-only cells
FILLER_8_0,sg13g2_decap_8,2.88,34.02,3.36,3.78,Physical-only cells
FILLER_8_101,sg13g2_decap_4,51.36,34.02,1.92,3.78,Physical-only cells
FILLER_8_105,sg13g2_fill_1,53.28,34.02,0.48,3.78,Physical-only cells
FILLER_8_132,sg13g2_decap_8,66.24,34.02,3.36,3.78,Physical-only cells
FILLER_8_139,sg13g2_decap_8,69.6,34.02,3.36,3.78,Physical-only cells
FILLER_8_14,sg13g2_decap_8,9.6,34.02,3.36,3.78,Physical-only cells
FILLER_8_146,sg13g2_decap_8,72.96,34.02,3.36,3.78,Physical-only cells
FILLER_8_153,sg13g2_decap_8,76.32,34.02,3.36,3.78,Physical-only cells
FILLER_8_160,sg13g2_decap_8,79.68,34.02,3.36,3.78,Physical-only cells
FILLER_8_167,sg13g2_decap_8,83.04,34.02,3.36,3.78,Physical-only cells
FILLER_8_174,sg13g2_decap_4,86.4,34.02,1.92,3.78,Physical-only cells
FILLER_8_183,sg13g2_decap_8,90.72,34.02,3.36,3.78,Physical-only cells
FILLER_8_190,sg13g2_fill_2,94.08,34.02,0.96,3.78,Physical-only cells
FILLER_8_207,sg13g2_decap_4,102.24,34.02,1.92,3.78,Physical-only cells
FILLER_8_21,sg13g2_fill_1,12.96,34.02,0.48,3.78,Physical-only cells
FILLER_8_211,sg13g2_fill_2,104.16,34.02,0.96,3.78,Physical-only cells
FILLER_8_227,sg13g2_decap_4,111.84,34.02,1.92,3.78,Physical-only cells
FILLER_8_231,sg13g2_fill_2,113.76,34.02,0.96,3.78,Physical-only cells
FILLER_8_245,sg13g2_fill_2,120.48,34.02,0.96,3.78,Physical-only cells
FILLER_8_247,sg13g2_fill_1,121.44,34.02,0.48,3.78,Physical-only cells
FILLER_8_254,sg13g2_decap_4,124.8,34.02,1.92,3.78,Physical-only cells
FILLER_8_258,sg13g2_fill_2,126.72,34.02,0.96,3.78,Physical-only cells
FILLER_8_273,sg13g2_fill_2,133.92,34.02,0.96,3.78,Physical-only cells
FILLER_8_280,sg13g2_fill_1,137.28,34.02,0.48,3.78,Physical-only cells
FILLER_8_286,sg13g2_decap_8,140.16,34.02,3.36,3.78,Physical-only cells
FILLER_8_293,sg13g2_fill_2,143.52,34.02,0.96,3.78,Physical-only cells
FILLER_8_295,sg13g2_fill_1,144.48,34.02,0.48,3.78,Physical-only cells
FILLER_8_304,sg13g2_decap_4,148.8,34.02,1.92,3.78,Physical-only cells
FILLER_8_308,sg13g2_fill_1,150.72,34.02,0.48,3.78,Physical-only cells
FILLER_8_370,sg13g2_fill_2,180.48,34.02,0.96,3.78,Physical-only cells
FILLER_8_372,sg13g2_fill_1,181.44,34.02,0.48,3.78,Physical-only cells
FILLER_8_7,sg13g2_decap_8,6.24,34.02,3.36,3.78,Physical-only cells
FILLER_9_0,sg13g2_decap_8,2.88,37.8,3.36,3.78,Physical-only cells
FILLER_9_102,sg13g2_decap_8,51.84,37.8,3.36,3.78,Physical-only cells
FILLER_9_109,sg13g2_fill_2,55.2,37.8,0.96,3.78,Physical-only cells
FILLER_9_111,sg13g2_fill_1,56.16,37.8,0.48,3.78,Physical-only cells
FILLER_9_132,sg13g2_decap_4,66.24,37.8,1.92,3.78,Physical-only cells
FILLER_9_146,sg13g2_fill_1,72.96,37.8,0.48,3.78,Physical-only cells
FILLER_9_164,sg13g2_decap_4,81.6,37.8,1.92,3.78,Physical-only cells
FILLER_9_168,sg13g2_fill_2,83.52,37.8,0.96,3.78,Physical-only cells
FILLER_9_175,sg13g2_decap_4,86.88,37.8,1.92,3.78,Physical-only cells
FILLER_9_193,sg13g2_decap_8,95.52,37.8,3.36,3.78,Physical-only cells
FILLER_9_200,sg13g2_decap_8,98.88,37.8,3.36,3.78,Physical-only cells
FILLER_9_207,sg13g2_decap_8,102.24,37.8,3.36,3.78,Physical-only cells
FILLER_9_214,sg13g2_fill_2,105.6,37.8,0.96,3.78,Physical-only cells
FILLER_9_221,sg13g2_decap_8,108.96,37.8,3.36,3.78,Physical-only cells
FILLER_9_228,sg13g2_decap_4,112.32,37.8,1.92,3.78,Physical-only cells
FILLER_9_232,sg13g2_fill_1,114.24,37.8,0.48,3.78,Physical-only cells
FILLER_9_253,sg13g2_decap_8,124.32,37.8,3.36,3.78,Physical-only cells
FILLER_9_260,sg13g2_decap_8,127.68,37.8,3.36,3.78,Physical-only cells
FILLER_9_267,sg13g2_decap_4,131.04,37.8,1.92,3.78,Physical-only cells
FILLER_9_271,sg13g2_fill_1,132.96,37.8,0.48,3.78,Physical-only cells
FILLER_9_280,sg13g2_fill_2,137.28,37.8,0.96,3.78,Physical-only cells
FILLER_9_282,sg13g2_fill_1,138.24,37.8,0.48,3.78,Physical-only cells
FILLER_9_291,sg13g2_fill_1,142.56,37.8,0.48,3.78,Physical-only cells
FILLER_9_300,sg13g2_fill_2,146.88,37.8,0.96,3.78,Physical-only cells
FILLER_9_329,sg13g2_fill_1,160.8,37.8,0.48,3.78,Physical-only cells
FILLER_9_339,sg13g2_fill_2,165.6,37.8,0.96,3.78,Physical-only cells
FILLER_9_364,sg13g2_decap_4,177.6,37.8,1.92,3.78,Physical-only cells
FILLER_9_368,sg13g2_fill_2,179.52,37.8,0.96,3.78,Physical-only cells
FILLER_9_37,sg13g2_decap_4,20.64,37.8,1.92,3.78,Physical-only cells
FILLER_9_386,sg13g2_decap_4,188.16,37.8,1.92,3.78,Physical-only cells
FILLER_9_390,sg13g2_fill_2,190.08,37.8,0.96,3.78,Physical-only cells
FILLER_9_404,sg13g2_decap_4,196.8,37.8,1.92,3.78,Physical-only cells
FILLER_9_408,sg13g2_fill_1,198.72,37.8,0.48,3.78,Physical-only cells
FILLER_9_41,sg13g2_fill_1,22.56,37.8,0.48,3.78,Physical-only cells
FILLER_9_7,sg13g2_fill_2,6.24,37.8,0.96,3.78,Physical-only cells
FILLER_9_79,sg13g2_fill_2,40.8,37.8,0.96,3.78,Physical-only cells
FILLER_9_81,sg13g2_fill_1,41.76,37.8,0.48,3.78,Physical-only cells
FILLER_9_9,sg13g2_fill_1,7.2,37.8,0.48,3.78,Physical-only cells
FILLER_9_95,sg13g2_decap_8,48.48,37.8,3.36,3.78,Physical-only cells
_0613_,sg13g2_inv_1,61.92,15.12,1.44,3.78,Other logic (includes oracle)
_0614_,sg13g2_inv_1,144.96,34.02,1.44,3.78,Other logic (includes oracle)
_0615_,sg13g2_inv_1,67.68,71.82,1.44,3.78,Other logic (includes oracle)
_0616_,sg13g2_inv_1,132.0,94.5,1.44,3.78,Other logic (includes oracle)
_0617_,sg13g2_inv_1,57.6,136.08,1.44,3.78,Other logic (includes oracle)
_0618_,sg13g2_inv_1,118.08,136.08,1.44,3.78,Other logic (includes oracle)
_0619_,sg13g2_inv_1,134.4,143.64,1.44,3.78,Other logic (includes oracle)
_0620_,sg13g2_inv_1,74.88,143.64,1.44,3.78,Other logic (includes oracle)
_0621_,sg13g2_inv_1,80.16,139.86,1.44,3.78,Other logic (includes oracle)
_0622_,sg13g2_inv_1,74.4,139.86,1.44,3.78,Other logic (includes oracle)
_0623_,sg13g2_inv_1,65.76,143.64,1.44,3.78,Other logic (includes oracle)
_0624_,sg13g2_inv_1,63.84,102.06,1.44,3.78,Other logic (includes oracle)
_0625_,sg13g2_inv_1,65.28,128.52,1.44,3.78,Other logic (includes oracle)
_0626_,sg13g2_inv_1,57.6,102.06,1.44,3.78,Other logic (includes oracle)
_0627_,sg13g2_inv_1,57.12,113.4,1.44,3.78,Other logic (includes oracle)
_0628_,sg13g2_inv_1,70.08,90.72,1.44,3.78,Other logic (includes oracle)
_0629_,sg13g2_inv_1,69.12,94.5,1.44,3.78,Other logic (includes oracle)
_0630_,sg13g2_inv_1,72.96,83.16,1.44,3.78,Other logic (includes oracle)
_0631_,sg13g2_inv_1,79.68,83.16,1.44,3.78,Other logic (includes oracle)
_0632_,sg13g2_inv_1,81.12,94.5,1.44,3.78,Other logic (includes oracle)
_0633_,sg13g2_inv_1,78.24,83.16,1.44,3.78,Other logic (includes oracle)
_0634_,sg13g2_inv_1,64.8,124.74,1.44,3.78,Other logic (includes oracle)
_0635_,sg13g2_inv_1,87.36,120.96,1.44,3.78,Other logic (includes oracle)
_0636_,sg13g2_inv_1,81.6,132.3,1.44,3.78,Other logic (includes oracle)
_0637_,sg13g2_inv_1,84.96,120.96,1.44,3.78,Other logic (includes oracle)
_0638_,sg13g2_inv_1,81.6,117.18,1.44,3.78,Other logic (includes oracle)
_0639_,sg13g2_inv_1,85.44,128.52,1.44,3.78,Other logic (includes oracle)
_0640_,sg13g2_inv_1,106.56,113.4,1.44,3.78,Other logic (includes oracle)
_0641_,sg13g2_inv_1,97.92,113.4,1.44,3.78,Other logic (includes oracle)
_0642_,sg13g2_inv_1,132.96,120.96,1.44,3.78,Other logic (includes oracle)
_0643_,sg13g2_inv_1,122.4,120.96,1.44,3.78,Other logic (includes oracle)
_0644_,sg13g2_inv_1,113.76,124.74,1.44,3.78,Other logic (includes oracle)
_0645_,sg13g2_inv_1,127.68,120.96,1.44,3.78,Other logic (includes oracle)
_0646_,sg13g2_inv_1,122.88,105.84,1.44,3.78,Other logic (includes oracle)
_0647_,sg13g2_inv_1,118.56,109.62,1.44,3.78,Other logic (includes oracle)
_0648_,sg13g2_inv_1,102.24,105.84,1.44,3.78,Other logic (includes oracle)
_0649_,sg13g2_inv_1,111.84,102.06,1.44,3.78,Other logic (includes oracle)
_0650_,sg13g2_inv_1,163.2,113.4,1.44,3.78,Other logic (includes oracle)
_0651_,sg13g2_inv_1,55.68,105.84,1.44,3.78,Other logic (includes oracle)
_0652_,sg13g2_inv_1,50.4,94.5,1.44,3.78,Other logic (includes oracle)
_0653_,sg13g2_inv_1,7.68,94.5,1.44,3.78,Other logic (includes oracle)
_0654_,sg13g2_inv_1,19.68,98.28,1.44,3.78,Other logic (includes oracle)
_0655_,sg13g2_inv_1,8.64,128.52,1.44,3.78,Other logic (includes oracle)
_0656_,sg13g2_inv_1,107.52,143.64,1.44,3.78,Other logic (includes oracle)
_0657_,sg13g2_inv_1,35.04,128.52,1.44,3.78,Other logic (includes oracle)
_0658_,sg13g2_inv_1,30.72,136.08,1.44,3.78,Other logic (includes oracle)
_0659__78,sg13g2_inv_1,49.44,71.82,1.44,3.78,Other logic (includes oracle)
_0660_,sg13g2_nor2_1,136.32,60.48,1.92,3.78,Other logic (includes oracle)
_0661_,sg13g2_xnor2_1,143.04,60.48,3.84,3.78,Other logic (includes oracle)
_0662_,sg13g2_a21oi_1,138.24,56.7,2.4,3.78,Other logic (includes oracle)
_0663_,sg13g2_nor2_1,147.36,49.14,1.92,3.78,Other logic (includes oracle)
_0664_,sg13g2_xnor2_1,144.0,45.36,3.84,3.78,Other logic (includes oracle)
_0665_,sg13g2_a21oi_1,146.88,41.58,2.4,3.78,Other logic (includes oracle)
_0666_,sg13g2_nor2_1,144.96,41.58,1.92,3.78,Other logic (includes oracle)
_0667_,sg13g2_xnor2_1,143.04,37.8,3.84,3.78,Other logic (includes oracle)
_0668_,sg13g2_a21oi_1,146.4,34.02,2.4,3.78,Other logic (includes oracle)
_0669_,sg13g2_nor2_1,145.92,26.46,1.92,3.78,Other logic (includes oracle)
_0670_,sg13g2_xnor2_1,142.56,30.24,3.84,3.78,Other logic (includes oracle)
_0671_,sg13g2_a21oi_1,146.4,30.24,2.4,3.78,Other logic (includes oracle)
_0672_,sg13g2_nor2_1,144.0,26.46,1.92,3.78,Other logic (includes oracle)
_0673_,sg13g2_xnor2_1,141.6,22.68,3.84,3.78,Other logic (includes oracle)
_0674_,sg13g2_a21oi_1,145.44,22.68,2.4,3.78,Other logic (includes oracle)
_0675_,sg13g2_nor2_1,124.8,7.56,1.92,3.78,Other logic (includes oracle)
_0676_,sg13g2_xnor2_1,128.64,7.56,3.84,3.78,Other logic (includes oracle)
_0677_,sg13g2_a21oi_1,126.24,3.78,2.4,3.78,Other logic (includes oracle)
_0678_,sg13g2_nor2_1,116.64,7.56,1.92,3.78,Other logic (includes oracle)
_0679_,sg13g2_xnor2_1,105.12,7.56,3.84,3.78,Other logic (includes oracle)
_0680_,sg13g2_a21oi_1,106.56,3.78,2.4,3.78,Other logic (includes oracle)
_0681_,sg13g2_nor2_1,94.56,11.34,1.92,3.78,Other logic (includes oracle)
_0682_,sg13g2_xnor2_1,85.44,3.78,3.84,3.78,Other logic (includes oracle)
_0683_,sg13g2_a21oi_1,89.28,3.78,2.4,3.78,Other logic (includes oracle)
_0684_,sg13g2_nor2_1,129.12,22.68,1.92,3.78,Other logic (includes oracle)
_0685_,sg13g2_xnor2_1,128.16,18.9,3.84,3.78,Other logic (includes oracle)
_0686_,sg13g2_a21oi_1,130.56,15.12,2.4,3.78,Other logic (includes oracle)
_0687_,sg13g2_nor2_1,98.88,56.7,1.92,3.78,Other logic (includes oracle)
_0688_,sg13g2_xnor2_1,106.08,49.14,3.84,3.78,Other logic (includes oracle)
_0689_,sg13g2_a21oi_1,103.68,56.7,2.4,3.78,Other logic (includes oracle)
_0690_,sg13g2_nor2_1,113.28,56.7,1.92,3.78,Other logic (includes oracle)
_0691_,sg13g2_xnor2_1,110.4,49.14,3.84,3.78,Other logic (includes oracle)
_0692_,sg13g2_a21oi_1,111.36,52.92,2.4,3.78,Other logic (includes oracle)
_0693_,sg13g2_nor2_1,76.8,64.26,1.92,3.78,Other logic (includes oracle)
_0694_,sg13g2_xnor2_1,79.2,60.48,3.84,3.78,Other logic (includes oracle)
_0695_,sg13g2_a21oi_1,76.8,68.04,2.4,3.78,Other logic (includes oracle)
_0696_,sg13g2_nor2_1,63.36,64.26,1.92,3.78,Other logic (includes oracle)
_0697_,sg13g2_xnor2_1,69.12,64.26,3.84,3.78,Other logic (includes oracle)
_0698_,sg13g2_a21oi_1,74.4,68.04,2.4,3.78,Other logic (includes oracle)
_0699_,sg13g2_nor2_1,57.12,68.04,1.92,3.78,Other logic (includes oracle)
_0700_,sg13g2_xnor2_1,53.28,68.04,3.84,3.78,Other logic (includes oracle)
_0701_,sg13g2_a21oi_1,49.44,64.26,2.4,3.78,Other logic (includes oracle)
_0702_,sg13g2_nor2_1,35.52,56.7,1.92,3.78,Other logic (includes oracle)
_0703_,sg13g2_xnor2_1,31.68,56.7,3.84,3.78,Other logic (includes oracle)
_0704_,sg13g2_a21oi_1,29.76,64.26,2.4,3.78,Other logic (includes oracle)
_0705_,sg13g2_nor2_1,32.64,60.48,1.92,3.78,Other logic (includes oracle)
_0706_,sg13g2_xnor2_1,28.32,68.04,3.84,3.78,Other logic (includes oracle)
_0707_,sg13g2_a21oi_1,25.92,68.04,2.4,3.78,Other logic (includes oracle)
_0708_,sg13g2_nor2_1,44.16,68.04,1.92,3.78,Other logic (includes oracle)
_0709_,sg13g2_xnor2_1,35.04,60.48,3.84,3.78,Other logic (includes oracle)
_0710_,sg13g2_a21oi_1,39.36,64.26,2.4,3.78,Other logic (includes oracle)
_0711_,sg13g2_nor3_1,108.96,64.26,2.4,3.78,Other logic (includes oracle)
_0712_,sg13g2_inv_1,107.04,64.26,1.44,3.78,Other logic (includes oracle)
_0713_,sg13g2_nor2b_1,105.6,68.04,2.4,3.78,Other logic (includes oracle)
